"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 02, 2015","12,186.27","12,068.98","12,188.01","11,830.99","14.03B","0.87%"
"Dec 01, 2015","12,081.17","12,022.83","12,206.17","11,938.63","12.81B","0.36%"
"Nov 30, 2015","12,037.86","11,991.70","12,121.22","11,455.50","15.75B","0.64%"
"Nov 27, 2015","11,961.70","12,697.51","12,733.45","11,880.32","18.69B","-6.31%"
"Nov 26, 2015","12,767.50","12,952.00","12,970.47","12,747.89","17.14B","-0.98%"
"Nov 25, 2015","12,893.23","12,696.13","12,904.79","12,666.19","15.37B","1.56%"
"Nov 24, 2015","12,694.86","12,580.72","12,694.86","12,438.92","13.33B","0.86%"
"Nov 23, 2015","12,586.69","12,699.15","12,806.32","12,539.98","16.74B","-0.91%"
"Nov 20, 2015","12,702.03","12,650.25","12,766.26","12,565.80","18.66B","0.73%"
"Nov 19, 2015","12,609.84","12,326.16","12,609.84","12,309.78","14.93B","2.65%"
"Nov 18, 2015","12,283.76","12,516.14","12,580.91","12,257.04","15.75B","-1.82%"
"Nov 17, 2015","12,511.55","12,744.79","12,827.20","12,478.97","20.80B","-0.86%"
"Nov 16, 2015","12,620.38","12,180.99","12,620.38","12,171.66","14.02B","1.76%"
"Nov 13, 2015","12,402.04","12,492.94","12,574.96","12,272.38","17.78B","-1.85%"
"Nov 12, 2015","12,635.39","12,735.50","12,758.67","12,483.34","20.13B","-0.33%"
"Nov 11, 2015","12,677.54","12,509.52","12,687.20","12,445.29","19.76B","1.42%"
"Nov 10, 2015","12,500.53","12,390.53","12,597.16","12,349.03","20.92B","0.38%"
"Nov 09, 2015","12,453.24","12,227.41","12,538.35","12,145.06","22.44B","1.47%"
"Nov 06, 2015","12,273.35","11,952.51","12,292.42","11,952.51","20.05B","2.79%"
"Nov 05, 2015","11,939.81","11,908.69","12,091.53","11,853.46","23.69B","0.46%"
"Nov 04, 2015","11,884.90","11,351.25","11,884.90","11,351.25","17.19B","5.29%"
"Nov 03, 2015","11,288.14","11,341.30","11,416.84","11,200.60","10.53B","-0.15%"
"Nov 02, 2015","11,304.88","11,306.20","11,637.99","11,266.04","13.37B","-2.09%"
"Oct 30, 2015","11,546.05","11,542.01","11,711.04","11,369.40","14.20B","-0.18%"
"Oct 29, 2015","11,566.66","11,565.71","11,694.78","11,406.10","13.83B","0.63%"
"Oct 28, 2015","11,494.35","11,689.29","11,834.07","11,446.43","17.27B","-2.25%"
"Oct 27, 2015","11,758.41","11,588.94","11,820.72","11,229.10","18.70B","0.60%"
"Oct 26, 2015","11,687.77","11,765.65","11,789.02","11,534.83","19.23B","0.73%"
"Oct 23, 2015","11,603.46","11,397.20","11,653.09","11,345.53","19.17B","2.64%"
"Oct 22, 2015","11,305.10","10,921.18","11,320.01","10,910.88","15.98B","3.56%"
"Oct 21, 2015","10,915.99","11,592.20","11,641.89","10,872.57","21.03B","-5.87%"
"Oct 20, 2015","11,597.08","11,372.18","11,597.16","11,335.78","16.29B","1.81%"
"Oct 19, 2015","11,391.01","11,426.52","11,498.24","11,245.01","17.82B","0.14%"
"Oct 16, 2015","11,374.83","11,301.93","11,384.24","11,172.04","18.03B","1.30%"
"Oct 15, 2015","11,229.38","10,862.11","11,229.38","10,862.11","15.27B","3.01%"
"Oct 14, 2015","10,901.48","10,997.08","11,095.34","10,880.11","14.21B","-1.27%"
"Oct 13, 2015","11,042.13","10,885.10","11,073.00","10,850.72","14.02B","0.74%"
"Oct 12, 2015","10,961.36","10,599.88","11,069.68","10,593.54","17.24B","4.00%"
"Oct 09, 2015","10,540.19","10,386.81","10,589.52","10,363.98","11.80B","1.40%"
"Oct 08, 2015","10,394.73","10,332.24","10,477.21","10,265.00","11.60B","4.07%"
"Sep 30, 2015","9,988.25","10,004.80","10,048.86","9,890.71","7.19B","0.39%"
"Sep 29, 2015","9,949.92","9,962.58","10,070.25","9,873.78","8.56B","-1.64%"
"Sep 28, 2015","10,115.55","9,919.56","10,124.31","9,796.93","7.70B","2.13%"
"Sep 25, 2015","9,904.76","10,184.88","10,249.24","9,835.84","11.12B","-3.26%"
"Sep 24, 2015","10,238.04","10,178.10","10,288.18","10,124.13","10.66B","1.04%"
"Sep 23, 2015","10,132.30","10,071.33","10,250.45","10,040.95","11.67B","-1.04%"
"Sep 22, 2015","10,238.69","10,200.55","10,357.42","10,121.74","13.42B","0.61%"
"Sep 21, 2015","10,176.73","9,732.12","10,176.73","9,701.33","11.81B","3.31%"
"Sep 18, 2015","9,850.77","9,806.72","9,914.58","9,691.06","9.57B","1.14%"
"Sep 17, 2015","9,739.89","9,872.04","10,147.17","9,739.89","14.23B","-1.52%"
"Sep 16, 2015","9,890.43","9,330.75","9,933.83","9,297.20","12.13B","6.45%"
"Sep 15, 2015","9,290.81","9,533.45","9,719.66","9,259.65","10.50B","-4.98%"
"Sep 14, 2015","9,778.23","10,517.68","10,544.28","9,739.42","12.54B","-6.55%"
"Sep 11, 2015","10,463.69","10,408.41","10,555.62","10,332.41","9.45B","0.37%"
"Sep 10, 2015","10,424.65","10,449.93","10,618.87","10,406.02","11.41B","-1.84%"
"Sep 09, 2015","10,620.13","10,367.35","10,702.18","10,335.02","16.81B","2.91%"
"Sep 08, 2015","10,320.23","9,898.64","10,341.30","9,763.95","10.68B","3.29%"
"Sep 07, 2015","9,991.76","10,121.83","10,404.22","9,933.54","12.80B","-0.63%"
"Sep 02, 2015","10,054.80","9,694.48","10,319.49","9,682.71","15.48B","-1.06%"
"Sep 01, 2015","10,162.52","10,388.50","10,388.50","9,954.58","15.01B","-3.67%"
"Aug 31, 2015","10,549.16","10,706.23","10,706.23","10,398.33","15.05B","-2.32%"
"Aug 28, 2015","10,800.00","10,397.97","10,826.19","10,311.37","17.80B","5.32%"
"Aug 27, 2015","10,254.35","10,076.09","10,254.35","9,713.99","15.10B","3.58%"
"Aug 26, 2015","9,899.72","10,199.90","10,559.24","9,776.21","17.86B","-2.92%"
"Aug 25, 2015","10,197.94","10,212.47","10,529.92","10,168.42","13.48B","-7.04%"
"Aug 24, 2015","10,970.29","11,399.66","11,446.10","10,964.09","11.64B","-7.83%"
"Aug 21, 2015","11,902.05","12,355.27","12,511.42","11,891.84","14.44B","-5.42%"
"Aug 20, 2015","12,584.58","12,864.83","13,040.36","12,582.24","14.93B","-2.90%"
"Aug 19, 2015","12,960.66","12,328.60","13,028.50","12,049.92","17.28B","2.18%"
"Aug 18, 2015","12,683.85","13,608.52","13,652.54","12,634.95","20.80B","-6.56%"
"Aug 17, 2015","13,573.90","13,417.33","13,585.96","13,309.54","17.52B","0.95%"
"Aug 14, 2015","13,445.87","13,497.16","13,606.33","13,378.59","16.82B","0.38%"
"Aug 13, 2015","13,395.18","13,069.98","13,395.18","12,962.00","14.58B","2.12%"
"Aug 12, 2015","13,117.10","13,201.54","13,396.33","13,117.10","14.27B","-1.55%"
"Aug 11, 2015","13,323.08","13,316.89","13,508.30","13,240.09","18.39B","0.15%"
"Aug 10, 2015","13,302.96","12,877.31","13,373.30","12,821.89","17.11B","4.31%"
"Aug 07, 2015","12,753.05","12,543.66","12,769.13","12,522.47","12.50B","2.67%"
"Aug 06, 2015","12,421.85","12,274.72","12,595.12","12,231.89","10.00B","-0.82%"
"Aug 05, 2015","12,524.69","12,694.57","12,842.31","12,447.04","13.71B","-1.47%"
"Aug 04, 2015","12,711.56","12,163.12","12,711.56","12,105.94","14.05B","4.52%"
"Aug 03, 2015","12,161.58","12,178.57","12,305.61","11,909.00","13.72B","-1.72%"
"Jul 31, 2015","12,374.25","12,228.41","12,580.96","12,213.46","12.74B","-0.17%"
"Jul 30, 2015","12,395.92","12,766.34","12,988.56","12,382.30","15.93B","-3.33%"
"Jul 29, 2015","12,823.07","12,472.27","12,823.15","12,078.32","15.73B","4.11%"
"Jul 28, 2015","12,316.78","11,986.25","12,676.27","11,719.00","21.37B","-1.41%"
"Jul 27, 2015","12,493.05","13,242.69","13,579.64","12,488.37","20.24B","-7.59%"
"Jul 24, 2015","13,518.51","13,789.31","13,970.84","13,424.18","22.20B","-1.72%"
"Jul 23, 2015","13,754.53","13,432.61","13,792.36","13,356.06","20.44B","2.52%"
"Jul 22, 2015","13,416.54","13,307.93","13,482.04","13,098.81","18.16B","0.76%"
"Jul 21, 2015","13,315.56","13,038.15","13,436.91","12,928.13","16.78B","0.86%"
"Jul 20, 2015","13,202.40","13,115.48","13,427.86","12,942.94","20.02B","1.52%"
"Jul 17, 2015","13,004.96","12,460.51","13,097.45","12,435.59","17.55B","5.24%"
"Jul 16, 2015","12,357.61","11,963.35","12,600.65","11,637.47","17.69B","1.86%"
"Jul 15, 2015","12,132.42","12,783.08","12,792.31","12,093.90","20.34B","-4.68%"
"Jul 14, 2015","12,728.51","12,796.49","13,091.93","12,635.20","17.07B","0.91%"
"Jul 13, 2015","12,614.16","12,367.62","12,658.07","12,261.25","14.98B","4.78%"
"Jul 10, 2015","12,038.15","11,733.45","12,062.90","11,696.77","10.72B","4.59%"
"Jul 09, 2015","11,510.34","10,953.33","11,513.36","10,933.00","12.26B","4.25%"
"Jul 08, 2015","11,040.89","10,870.14","11,112.62","10,850.38","21.79B","-2.94%"
"Jul 07, 2015","11,375.60","11,660.56","11,767.66","11,282.62","17.63B","-5.80%"
"Jul 06, 2015","12,075.77","13,140.14","13,140.14","11,584.47","25.15B","-1.39%"
"Jul 03, 2015","12,246.06","12,475.61","13,154.13","11,953.08","19.91B","-5.25%"
"Jul 02, 2015","12,924.19","13,655.73","13,732.49","12,727.23","19.92B","-5.32%"
"Jul 01, 2015","13,650.82","14,185.10","14,696.98","13,578.38","21.12B","-4.79%"
"Jun 30, 2015","14,337.97","13,274.65","14,352.05","12,723.16","23.71B","5.69%"
"Jun 29, 2015","13,566.27","14,703.97","14,712.16","13,250.35","22.94B","-5.78%"
"Jun 26, 2015","14,398.78","15,196.56","15,229.00","14,321.05","18.71B","-8.24%"
"Jun 25, 2015","15,692.44","16,370.00","16,399.34","15,499.22","20.28B","-3.80%"
"Jun 24, 2015","16,312.31","16,178.55","16,345.75","15,867.91","20.92B","1.66%"
"Jun 23, 2015","16,045.99","15,720.32","16,047.32","14,938.82","17.77B","2.04%"
"Jun 19, 2015","15,725.47","16,386.98","16,578.88","15,700.49","17.99B","-6.03%"
"Jun 18, 2015","16,734.84","17,367.13","17,442.77","16,709.60","16.41B","-3.85%"
"Jun 17, 2015","17,405.57","17,073.08","17,474.08","16,564.37","18.28B","1.93%"
"Jun 16, 2015","17,075.93","17,502.37","17,502.37","16,911.91","21.18B","-3.54%"
"Jun 15, 2015","17,702.55","18,182.64","18,211.76","17,668.67","24.67B","-2.19%"
"Jun 12, 2015","18,098.27","17,978.05","18,198.07","17,921.91","22.64B","1.17%"
"Jun 11, 2015","17,889.69","17,692.90","17,889.91","17,606.43","20.70B","1.20%"
"Jun 10, 2015","17,677.57","17,297.04","17,852.36","17,165.90","21.39B","1.60%"
"Jun 09, 2015","17,399.00","17,410.64","17,609.28","17,184.32","20.97B","-0.31%"
"Jun 08, 2015","17,452.31","17,648.72","17,648.72","17,145.70","25.06B","-1.11%"
"Jun 05, 2015","17,649.09","17,727.86","17,901.86","17,302.56","26.06B","0.85%"
"Jun 04, 2015","17,501.05","17,579.36","17,608.72","16,426.31","23.00B","-0.21%"
"Jun 03, 2015","17,538.50","17,626.92","17,696.48","17,098.43","22.73B","0.30%"
"Jun 02, 2015","17,485.58","17,051.22","17,485.58","16,963.74","21.88B","3.36%"
"Jun 01, 2015","16,917.53","16,247.39","16,921.07","16,245.55","20.58B","5.07%"
"May 29, 2015","16,100.45","15,920.33","16,386.06","15,299.65","23.20B","1.18%"
"May 28, 2015","15,912.95","16,953.60","17,153.80","15,909.10","31.53B","-6.19%"
"May 27, 2015","16,963.52","16,988.90","17,061.92","16,610.78","26.24B","0.36%"
"May 26, 2015","16,903.47","16,456.23","16,904.15","16,397.50","26.87B","3.38%"
"May 25, 2015","16,351.06","15,894.14","16,368.91","15,810.15","24.33B","1.90%"
"May 22, 2015","16,045.80","16,084.04","16,191.15","15,731.01","24.67B","1.09%"
"May 21, 2015","15,872.53","15,402.95","15,872.59","15,402.95","19.68B","3.49%"
"May 20, 2015","15,337.08","15,206.56","15,618.13","15,206.56","21.17B","1.39%"
"May 19, 2015","15,127.38","14,723.21","15,173.92","14,704.33","4.52B","3.10%"
"May 18, 2015","14,672.63","14,612.88","14,759.09","14,564.73","3.85B","-0.15%"
"May 15, 2015","14,694.95","14,955.41","14,955.41","14,590.76","5.17B","-2.19%"
"May 14, 2015","15,024.47","15,210.75","15,299.79","15,003.72","6.23B","-0.98%"
"May 13, 2015","15,173.09","15,075.02","15,245.81","14,962.38","5.56B","0.71%"
"May 12, 2015","15,066.29","14,975.23","15,088.96","14,879.60","4.71B","0.81%"
"May 11, 2015","14,944.88","14,572.82","14,946.65","14,447.78","5.19B","3.20%"
"May 08, 2015","14,481.25","14,271.46","14,481.44","14,165.07","42.49K","2.60%"
"May 07, 2015","14,114.73","14,080.35","14,226.08","14,027.60","39.66K","-0.15%"
"May 06, 2015","14,136.17","14,347.55","14,569.65","14,032.02","45.80K","-0.68%"
"May 05, 2015","14,233.10","14,831.91","14,831.91","14,145.50","57.83K","-4.22%"
"May 04, 2015","14,860.53","14,846.48","14,958.79","14,714.91","52.44K","0.28%"
"Apr 30, 2015","14,818.64","14,909.06","15,009.73","14,818.64","48.92K","-0.36%"
"Apr 29, 2015","14,871.95","14,669.22","14,907.96","14,542.32","51.48K","1.12%"
"Apr 28, 2015","14,707.25","14,946.95","14,979.81","14,580.42","63.58K","-0.69%"
"Apr 27, 2015","14,809.42","14,749.02","14,910.31","14,644.01","62.56K","1.44%"
"Apr 24, 2015","14,598.69","14,615.53","14,771.29","14,422.54","66.53K","-0.98%"
"Apr 23, 2015","14,743.22","14,842.20","14,893.01","14,647.14","72.92K","-0.04%"
"Apr 22, 2015","14,749.13","14,529.24","14,756.15","14,510.93","72.83K","2.15%"
"Apr 21, 2015","14,439.00","13,882.44","14,439.00","13,882.44","69.12K","4.09%"
"Apr 20, 2015","13,871.60","14,132.83","14,288.33","13,814.96","77.89K","-1.96%"
"Apr 17, 2015","14,149.34","14,120.77","14,249.47","14,039.04","67.77K","1.30%"
"Apr 16, 2015","13,967.80","13,549.87","14,024.68","13,492.77","44.08K","2.35%"
"Apr 15, 2015","13,646.61","14,023.40","14,023.40","13,646.61","58.04K","-2.82%"
"Apr 14, 2015","14,042.46","14,132.61","14,221.51","13,920.06","52.21K","-0.76%"
"Apr 13, 2015","14,149.50","14,100.35","14,175.36","13,972.41","53.98K","0.97%"
"Apr 10, 2015","14,013.33","13,718.92","14,034.31","13,650.32","44.31K","1.57%"
"Apr 09, 2015","13,796.73","13,898.49","13,914.01","13,505.85","59.68K","-0.33%"
"Apr 08, 2015","13,841.72","13,814.98","13,846.55","13,513.15","58.04K","0.53%"
"Apr 07, 2015","13,768.73","13,626.62","13,769.76","13,625.26","53.97K","2.03%"
"Apr 03, 2015","13,494.64","13,336.87","13,502.47","13,296.94","44.02K","0.51%"
"Apr 02, 2015","13,426.10","13,486.90","13,537.38","13,235.28","48.26K","0.23%"
"Apr 01, 2015","13,394.73","13,187.42","13,454.81","13,142.40","45.58K","1.78%"
"Mar 31, 2015","13,160.66","13,420.92","13,538.29","13,106.97","57.98K","-0.25%"
"Mar 30, 2015","13,193.32","12,917.14","13,242.31","12,894.49","50.92K","2.48%"
"Mar 27, 2015","12,874.42","12,779.33","12,930.24","12,717.43","34.08K","1.27%"
"Mar 26, 2015","12,712.98","12,703.35","12,856.21","12,601.75","42.40K","-0.35%"
"Mar 25, 2015","12,757.09","12,776.00","12,841.90","12,656.52","48.40K","-0.34%"
"Mar 24, 2015","12,801.20","12,841.15","12,841.44","12,495.92","59.97K","0.16%"
"Mar 23, 2015","12,780.32","12,644.19","12,813.83","12,644.19","48.19K","1.88%"
"Mar 20, 2015","12,544.45","12,427.41","12,659.83","12,387.89","51.98K","0.93%"
"Mar 19, 2015","12,429.11","12,549.55","12,552.71","12,337.67","53.78K","-0.54%"
"Mar 18, 2015","12,496.24","12,206.72","12,505.34","12,190.25","62.69K","2.68%"
"Mar 17, 2015","12,169.52","12,083.44","12,190.28","12,046.80","48.65K","1.26%"
"Mar 16, 2015","12,017.77","11,791.42","12,021.82","11,748.08","32.74K","2.60%"
"Mar 13, 2015","11,713.61","11,680.47","11,751.19","11,654.19","24.45K","0.67%"
"Mar 12, 2015","11,635.59","11,593.69","11,645.56","11,516.25","27.32K","0.96%"
"Mar 11, 2015","11,525.09","11,554.66","11,682.54","11,491.69","21.68K","-0.27%"
"Mar 10, 2015","11,556.65","11,501.98","11,649.25","11,479.27","24.32K","0.20%"
"Mar 09, 2015","11,533.23","11,280.02","11,547.83","11,169.05","25.22K","1.24%"
"Mar 06, 2015","11,392.40","11,600.66","11,626.11","11,381.91","22.79K","-1.50%"
"Mar 05, 2015","11,566.39","11,597.49","11,628.15","11,484.80","26.23K","-0.76%"
"Mar 04, 2015","11,655.08","11,530.93","11,688.28","11,521.70","29.36K","1.12%"
"Mar 03, 2015","11,526.22","11,800.99","11,800.99","11,515.55","32.02K","-3.01%"
"Mar 02, 2015","11,884.02","11,869.96","11,955.82","11,781.61","34.16K","1.07%"
"Feb 27, 2015","11,757.68","11,736.29","11,819.42","11,719.66","26.37K","0.06%"
"Feb 26, 2015","11,750.78","11,526.51","11,752.01","11,470.43","23.96K","1.83%"
"Feb 25, 2015","11,539.70","11,755.18","11,755.18","11,500.69","20.43K","-1.53%"
"Feb 17, 2015","11,718.56","11,658.05","11,772.15","11,644.54","21.06K","1.06%"
"Feb 16, 2015","11,595.25","11,474.88","11,606.01","11,437.74","26.14K","1.33%"
"Feb 13, 2015","11,443.05","11,362.00","11,564.68","11,338.01","26.96K","1.24%"
"Feb 12, 2015","11,302.73","11,268.59","11,348.32","11,185.00","27.42K","0.33%"
"Feb 11, 2015","11,265.63","11,174.31","11,318.46","11,167.12","28.49K","1.16%"
"Feb 10, 2015","11,136.62","10,887.68","11,136.62","10,875.28","20.47K","2.47%"
"Feb 09, 2015","10,868.14","10,792.00","10,975.85","10,760.05","21.69K","0.71%"
"Feb 06, 2015","10,791.10","11,022.49","11,054.94","10,715.43","24.13K","-2.48%"
"Feb 05, 2015","11,065.58","11,367.14","11,386.73","11,065.58","29.50K","-0.46%"
"Feb 04, 2015","11,116.55","11,241.98","11,364.38","11,111.53","23.64K","-0.83%"
"Feb 03, 2015","11,209.19","11,077.48","11,216.68","10,993.55","23.58K","2.24%"
"Feb 02, 2015","10,963.14","10,952.14","11,140.97","10,921.44","23.04K","-1.68%"
"Jan 30, 2015","11,150.69","11,290.45","11,354.09","11,132.80","24.02K","-0.87%"
"Jan 29, 2015","11,249.04","11,187.30","11,319.47","11,161.43","25.13K","-0.93%"
"Jan 28, 2015","11,354.20","11,484.99","11,530.09","11,309.21","24.96K","-1.71%"
"Jan 27, 2015","11,551.87","11,670.24","11,705.91","11,368.99","38.01K","-1.16%"
"Jan 26, 2015","11,686.97","11,564.22","11,711.89","11,512.01","36.44K","2.19%"
"Jan 23, 2015","11,436.29","11,507.44","11,554.52","11,379.96","25.59K","-0.30%"
"Jan 22, 2015","11,471.21","11,358.44","11,499.44","11,342.08","25.79K","0.87%"
"Jan 21, 2015","11,372.18","11,051.95","11,395.10","11,000.74","33.81K","3.42%"
"Jan 20, 2015","10,996.48","10,761.28","11,026.05","10,750.85","31.29K","2.09%"
"Jan 19, 2015","10,770.93","10,939.04","11,204.49","10,634.62","36.35K","-6.61%"
"Jan 16, 2015","11,532.80","11,496.76","11,583.73","11,436.28","24.29K","0.43%"
"Jan 15, 2015","11,483.68","11,240.84","11,483.75","11,161.52","22.51K","2.19%"
"Jan 14, 2015","11,237.78","11,366.95","11,429.31","11,153.17","20.72K","-1.04%"
"Jan 13, 2015","11,355.81","11,250.88","11,418.45","11,244.42","21.72K","0.63%"
"Jan 12, 2015","11,285.18","11,279.73","11,376.09","11,116.06","29.88K","-0.35%"
"Jan 09, 2015","11,324.76","11,424.53","11,738.25","11,313.25","35.28K","-1.22%"
"Jan 08, 2015","11,465.14","11,624.59","11,656.70","11,371.92","32.00K","-1.28%"
"Jan 07, 2015","11,613.36","11,612.73","11,714.78","11,505.03","32.99K","-0.47%"
"Jan 06, 2015","11,667.97","11,424.92","11,749.14","11,374.50","45.43K","1.28%"
"Jan 05, 2015","11,520.59","11,150.98","11,587.28","11,150.98","51.63K","4.59%"
"Dec 31, 2014","11,014.62","10,723.09","11,037.61","10,711.33","33.26K","2.73%"
"Dec 30, 2014","10,722.26","10,756.58","10,866.36","10,660.20","34.33K","-0.54%"
"Dec 29, 2014","10,780.40","10,918.96","10,965.29","10,665.26","47.60K","-0.21%"
"Dec 26, 2014","10,802.64","10,505.71","10,816.83","10,487.91","40.63K","2.94%"
"Dec 25, 2014","10,493.78","10,350.94","10,514.64","10,296.00","32.26K","1.96%"
"Dec 24, 2014","10,292.52","10,614.12","10,627.08","10,179.26","34.93K","-2.63%"
"Dec 23, 2014","10,570.79","10,549.98","10,794.19","10,490.14","41.34K","-0.36%"
"Dec 22, 2014","10,608.51","10,607.58","10,742.37","10,474.92","51.97K","-0.18%"
"Dec 19, 2014","10,627.11","10,646.66","10,684.60","10,382.29","43.55K","-0.36%"
"Dec 18, 2014","10,665.18","10,744.27","10,812.15","10,656.35","38.14K","-1.13%"
"Dec 17, 2014","10,786.72","10,728.74","10,788.97","10,533.11","49.10K","1.11%"
"Dec 16, 2014","10,668.62","10,486.69","10,668.62","10,429.56","40.82K","1.56%"
"Dec 15, 2014","10,504.23","10,477.45","10,531.66","10,298.38","33.73K","0.40%"
"Dec 12, 2014","10,462.31","10,451.61","10,622.88","10,390.02","32.27K","-0.16%"
"Dec 11, 2014","10,478.88","10,443.66","10,725.77","10,387.59","43.77K","-0.63%"
"Dec 10, 2014","10,545.51","10,154.53","10,567.45","10,048.46","51.46K","4.24%"
"Dec 09, 2014","10,116.49","10,496.63","11,050.85","10,042.01","77.17K","-4.15%"
"Dec 08, 2014","10,554.57","10,047.12","10,587.62","9,919.65","59.27K","4.84%"
"Dec 05, 2014","10,067.28","10,164.37","10,319.87","9,749.14","63.50K","0.37%"
"Dec 04, 2014","10,029.83","9,679.59","10,040.72","9,659.95","50.17K","4.00%"
"Dec 03, 2014","9,643.92","9,448.37","9,777.76","9,441.83","60.48K","2.96%"
"Dec 02, 2014","9,366.95","9,058.32","9,433.64","9,027.30","41.32K","2.98%"
"Dec 01, 2014","9,095.76","9,029.64","9,180.64","9,028.83","45.71K","1.04%"
"Nov 28, 2014","9,002.23","8,837.47","9,010.17","8,767.12","43.62K","1.60%"
"Nov 27, 2014","8,860.43","8,798.41","8,860.43","8,743.93","34.28K","1.10%"
"Nov 26, 2014","8,763.78","8,712.29","8,774.78","8,680.86","28.68K","0.81%"
"Nov 25, 2014","8,693.43","8,600.31","8,694.59","8,578.46","28.16K","1.35%"
"Nov 24, 2014","8,577.91","8,498.06","8,645.39","8,464.61","36.06K","2.95%"
"Nov 21, 2014","8,332.30","8,209.98","8,335.59","8,194.52","18.01K","1.55%"
"Nov 20, 2014","8,205.38","8,210.82","8,236.32","8,190.40","13.02K","-0.24%"
"Nov 19, 2014","8,225.07","8,206.78","8,265.58","8,202.78","13.60K","0.35%"
"Nov 18, 2014","8,196.59","8,264.40","8,295.98","8,173.44","14.02K","-1.05%"
"Nov 17, 2014","8,283.80","8,358.13","8,389.40","8,278.12","17.59K","-0.52%"
"Nov 14, 2014","8,326.90","8,263.97","8,343.91","8,242.49","21.58K","0.26%"
"Nov 13, 2014","8,305.08","8,416.67","8,416.81","8,288.06","25.29K","-1.25%"
"Nov 12, 2014","8,410.29","8,287.57","8,410.42","8,271.84","20.63K","1.17%"
"Nov 11, 2014","8,312.89","8,443.25","8,491.12","8,243.90","36.60K","-1.16%"
"Nov 10, 2014","8,410.22","8,299.42","8,410.95","8,251.74","28.28K","2.13%"
"Nov 07, 2014","8,234.87","8,226.31","8,348.88","8,183.06","28.75K","0.28%"
"Nov 06, 2014","8,211.96","8,206.55","8,223.30","8,137.42","20.22K","0.16%"
"Nov 05, 2014","8,198.57","8,221.95","8,248.56","8,189.84","25.51K","-0.10%"
"Nov 04, 2014","8,206.79","8,231.50","8,236.17","8,179.34","26.97K","-0.40%"
"Nov 03, 2014","8,240.15","8,245.03","8,285.16","8,202.53","29.24K","0.18%"
"Oct 31, 2014","8,225.61","8,109.55","8,230.59","8,088.26","30.39K","1.67%"
"Oct 30, 2014","8,090.55","8,088.98","8,105.72","8,034.08","22.56K","-0.00%"
"Oct 29, 2014","8,090.68","8,010.41","8,109.64","7,962.03","22.58K","1.28%"
"Oct 28, 2014","7,988.34","7,846.87","7,988.34","7,846.87","15.19K","2.03%"
"Oct 27, 2014","7,829.33","7,881.01","7,881.01","7,803.46","12.27K","-1.16%"
"Oct 24, 2014","7,921.13","7,982.31","8,003.79","7,899.54","12.22K","-0.60%"
"Oct 23, 2014","7,969.16","8,044.71","8,077.78","7,957.03","18.79K","-1.17%"
"Oct 22, 2014","8,063.20","8,114.89","8,162.84","8,059.56","13.07K","-0.54%"
"Oct 21, 2014","8,106.92","8,197.17","8,206.89","8,101.60","13.46K","-1.19%"
"Oct 20, 2014","8,204.20","8,175.68","8,219.80","8,153.10","14.17K","0.65%"
"Oct 17, 2014","8,151.52","8,116.81","8,182.83","8,015.62","19.41K","0.50%"
"Oct 16, 2014","8,110.69","8,156.78","8,227.14","8,110.69","21.55K","-1.07%"
"Oct 15, 2014","8,198.12","8,141.14","8,209.90","8,086.63","24.66K","0.71%"
"Oct 14, 2014","8,139.96","8,150.86","8,200.35","8,105.54","25.87K","-0.30%"
"Oct 13, 2014","8,164.07","8,179.49","8,193.36","8,092.49","26.62K","-0.58%"
"Oct 10, 2014","8,211.54","8,186.33","8,260.23","8,158.34","31.55K","0.09%"
"Oct 09, 2014","8,204.01","8,199.68","8,234.92","8,131.17","20.83K","0.25%"
"Oct 08, 2014","8,183.65","8,134.37","8,183.65","8,073.72","17.91K","1.28%"
"Sep 30, 2014","8,080.35","8,095.27","8,100.29","8,060.35","14.48K","-0.03%"
"Sep 29, 2014","8,082.85","8,084.27","8,107.15","8,045.89","17.17K","0.12%"
"Sep 26, 2014","8,072.88","8,050.64","8,078.07","8,021.27","16.26K","-0.04%"
"Sep 25, 2014","8,076.51","8,137.33","8,167.03","8,058.70","21.88K","-0.29%"
"Sep 24, 2014","8,100.22","7,944.32","8,103.30","7,925.38","20.11K","1.69%"
"Sep 23, 2014","7,965.89","7,906.47","7,974.82","7,906.47","13.35K","0.89%"
"Sep 22, 2014","7,895.87","8,036.87","8,036.87","7,886.88","16.89K","-1.88%"
"Sep 19, 2014","8,047.25","8,006.06","8,060.74","7,971.22","15.57K","0.53%"
"Sep 18, 2014","8,004.57","7,964.47","8,020.36","7,942.85","19.48K","0.29%"
"Sep 17, 2014","7,981.82","7,951.42","7,986.49","7,893.10","20.80K","0.77%"
"Sep 16, 2014","7,921.07","8,130.22","8,143.91","7,918.60","30.47K","-2.36%"
"Sep 15, 2014","8,112.65","8,124.73","8,125.23","8,051.53","19.09K","-0.42%"
"Sep 12, 2014","8,146.99","8,104.42","8,147.20","8,069.68","18.34K","0.36%"
"Sep 11, 2014","8,117.92","8,153.52","8,251.06","8,095.86","20.65K","-0.50%"
"Sep 10, 2014","8,158.60","8,164.40","8,172.12","8,109.44","16.26K","-0.52%"
"Sep 09, 2014","8,201.51","8,220.96","8,225.10","8,155.83","18.96K","-0.16%"
"Sep 05, 2014","8,214.53","8,202.66","8,237.42","8,158.83","20.02K","0.46%"
